ville,departement,code_region,nom_region,prix_m2,prix_estime,loyer_m2,loyer_annuel,rendement_brut,categorie_rendement,score_investissement,nombre_transactions
Soulac-Sur-Mer,33,75,Nouvelle-Aquitaine,4737.105122687735,236855.25613438676,11.397444373096,6838.4666238576,2.8871922605667644,Faible,0.09873649287867994,162
Souleuvre En Bocage,14,28,Normandie,1917.9357866806497,95896.78933403248,7.34805769310605,4408.8346158636305,4.597478858761953,Moyen,0.6352308070128203,265
Soullans,85,52,Pays de la Loire,2747.1351340479396,137356.756702397,10.1591473811965,6095.488428717899,4.437705559635952,Moyen,0.17284715593199523,107
Souppes-Sur-Loing,77,11,Île-de-France,4050.789683892122,202539.4841946061,10.4435760310242,6266.14561861452,3.0937896595973435,Moyen,0.06033623124895345,79
Sourcieux-Les-Mines,69,84,Auvergne-Rhône-Alpes,3139.0838650998244,156954.19325499123,11.1620903544,6697.25421264,4.267011969383637,Moyen,0.05437270430171121,40
Sourdeval,50,28,Normandie,2069.5418829167475,103477.09414583737,6.32423358855562,3794.540153133372,3.667033930992946,Moyen,0.1275772407463344,72
Soustons,40,75,Nouvelle-Aquitaine,4662.282291159201,233114.11455796007,12.1165473022626,7269.92838135756,3.118613557631668,Moyen,0.15184092969333576,227
Souvigny,03,84,Auvergne-Rhône-Alpes,1506.5827553265592,75329.13776632796,7.76286240862241,4657.717445173446,6.1831551286591795,Bon,0.1518514259847619,37
Soyaux,16,75,Nouvelle-Aquitaine,1780.0353975721205,89001.76987860602,9.81465340953746,5888.792045722476,6.616488698769131,Bon,0.3977248383565434,107
Soyons,07,84,Auvergne-Rhône-Alpes,3113.4216247392933,155671.08123696467,9.64749776332224,5788.498657993345,3.718416170812106,Moyen,0.0394125012371476,33
Spay,72,52,Pays de la Loire,2532.0221126182737,126601.10563091369,10.7188730990083,6431.323859404981,5.0799902791959255,Bon,0.08627080344868877,43
Stains,93,11,Île-de-France,4360.6985772546495,218034.9288627325,17.3646136198899,10418.768171933942,4.778485826228902,Moyen,0.17861660829712203,163
Steenvoorde,59,32,Hauts-de-France,2728.414338802195,136420.71694010973,9.74557777141043,5847.3466628462575,4.286260030002122,Moyen,0.09111632284166293,58
Steenwerck,59,32,Hauts-de-France,2522.3763669515847,126118.81834757923,9.68368089680106,5810.208538080637,4.6069322676873625,Moyen,0.09862697165838638,54
Stenay,55,44,Grand Est,2539.9067689654626,126995.33844827313,7.05431285508478,4232.587713050868,3.3328685641283253,Moyen,0.04461483884564739,34
Sucy-En-Brie,94,11,Île-de-France,4070.74169366709,203537.0846833545,18.5832711579949,11149.962694796941,5.4780988497221985,Bon,0.36334574893956784,270
Suippes,51,44,Grand Est,1582.2866392403787,79114.33196201893,8.57511467686446,5145.068806118677,6.503333439747316,Bon,0.1972841060313398,48
Sully-Sur-Loire,45,24,Centre-Val de Loire,1963.0976482310728,98154.88241155364,8.35238233336657,5011.4294000199425,5.105634357552911,Bon,0.22366923782176856,86
Sulniac,56,53,Bretagne,2752.0201932695213,137601.00966347606,10.7122288801224,6427.3373280734395,4.6709957607087755,Moyen,0.08656214964510517,51
Suresnes,92,11,Île-de-France,7115.472284325587,355773.61421627935,26.234876090506,15740.925654303599,4.424421886647976,Moyen,0.3898704698828315,627
Survilliers,95,11,Île-de-France,2861.1363483900877,143056.8174195044,17.080804090503,10248.4824543018,7.163924543525124,Excellent,0.13020144128151018,52
Sury-Le-Comtal,42,84,Auvergne-Rhône-Alpes,2532.568430967887,126628.42154839434,8.92882640802481,5357.295844814886,4.230721491515596,Moyen,0.20714522795636398,124
Surzur,56,53,Bretagne,4051.178865237373,202558.94326186864,10.972759115983,6583.655469589799,3.250241812862558,Moyen,0.06097444373468332,76
Sussargues,34,76,Occitanie,4661.26111067152,233063.05553357603,13.3804346795761,8028.260807745659,3.444673283530806,Moyen,0.02290900879699295,31
Taden,22,53,Bretagne,2403.3208581479385,120166.04290739693,9.65241239976199,5791.447439857195,4.819537449793728,Moyen,0.07419853451435868,37
Talant,21,27,Bourgogne-Franche-Comté,2901.0634233708693,145053.17116854346,10.7806765216461,6468.4059129876605,4.459334367444987,Moyen,0.23364495184460715,152
Talence,33,75,Nouvelle-Aquitaine,4260.3314267536325,213016.5713376816,14.9884620078054,8993.077204683239,4.221773521284917,Moyen,0.6530357551658262,659
Talensac,35,53,Bretagne,2330.160852344717,116508.04261723586,10.1574048648917,6094.442918935019,5.230920357109686,Bon,0.11224376102289438,50
Tallard,05,93,Provence-Alpes-Côte d’Azur,4301.913238831585,215095.66194157925,9.89717733005462,5938.3063980327715,2.7607745988134513,Faible,0.02759546768107796,43
Talloires-Montmin,74,84,Auvergne-Rhône-Alpes,6914.028925628078,345701.4462814039,13.0301242608334,7818.07455650004,2.261510514519532,Faible,0.010466883671310502,32
Talmont-Saint-Hilaire,85,52,Pays de la Loire,3882.360306473941,194118.01532369704,12.4972063345443,7498.323800726581,3.8627655389031887,Moyen,0.2716221341852545,273
Taluyers,69,84,Auvergne-Rhône-Alpes,4731.535213085634,236576.76065428168,13.9224180651401,8353.45083908406,3.5309684755094204,Moyen,0.03283556095973678,44
Tancarville,76,28,Normandie,2229.8756016892135,111493.78008446067,9.45933498613328,5675.600991679968,5.09050907358284,Bon,0.0776174726386997,34
Taninges,74,84,Auvergne-Rhône-Alpes,4385.028567247166,219251.42836235833,14.455575894016,8673.3455364096,3.9558900943966044,Moyen,0.10374558657463977,115
Tanneron,83,93,Provence-Alpes-Côte d’Azur,5252.861573230932,262643.0786615466,17.0175847606568,10210.550856394078,3.8876146702315517,Moyen,0.03404435322301029,46
Taradeau,83,93,Provence-Alpes-Côte d’Azur,3765.107218464217,188255.36092321086,14.9239111492166,8954.34668952996,4.756489613691494,Moyen,0.06442870181986868,51
Tarare,69,84,Auvergne-Rhône-Alpes,2779.4759767271235,138973.79883635617,9.25791455046242,5554.7487302774525,3.996975528328369,Moyen,0.2372752877507341,165
Tarascon,13,93,Provence-Alpes-Côte d’Azur,2916.165204984824,145808.2602492412,10.7721823135524,6463.30938813144,4.432745701157953,Moyen,0.33593323117680013,221
Tarbes,65,76,Occitanie,2385.8550201330663,119292.75100665331,9.90489037979455,5942.934227876729,4.981806671174239,Moyen,2.3887397950548848,1144
Targon,33,75,Nouvelle-Aquitaine,2339.5260285337386,116976.30142668693,9.7706833125857,5862.40998755142,5.011621940556561,Bon,0.06640673292898693,31
Tarnos,40,75,Nouvelle-Aquitaine,4441.757227703319,222087.86138516595,14.2104522568878,8526.27135413268,3.839143346671076,Moyen,0.15298638298431752,177
Tartas,40,75,Nouvelle-Aquitaine,2084.769670215782,104238.4835107891,8.98601457666908,5391.608746001448,5.172378342825176,Bon,0.16374805116534902,66
Tassin-La-Demi-Lune,69,84,Auvergne-Rhône-Alpes,4631.053367969941,231552.66839849704,16.4315987747152,9858.95926482912,4.257761023881646,Moyen,0.3714350315082247,404
Taulignan,26,84,Auvergne-Rhône-Alpes,3562.718099518753,178135.90497593765,8.49172371140762,5095.034226844571,2.860194988502066,Faible,0.030506878884905275,38
Taupont,56,53,Bretagne,2079.5055803917703,103975.27901958852,9.41751954036304,5650.511724217824,5.43447613461397,Bon,0.10976070456650842,42
Tavaux,39,27,Bourgogne-Franche-Comté,1759.2633934838636,87963.16967419318,9.80224743390425,5881.34846034255,6.68614885312396,Bon,0.2090296360874008,55
Tavernes,83,93,Provence-Alpes-Côte d’Azur,3354.4029742427165,167720.14871213582,9.37784345245231,5626.706071471386,3.3548181984555154,Moyen,0.041005075178163,41
Taverny,95,11,Île-de-France,3582.847433505783,179142.37167528915,17.4285305035998,10457.118302159879,5.837322686066867,Bon,0.4659629859208263,286
Templemars,59,32,Hauts-de-France,2889.3969418114434,144469.84709057218,11.8907472069878,7134.448324192681,4.938364972256042,Moyen,0.10083887372720847,59
Tence,43,84,Auvergne-Rhône-Alpes,2369.932618967693,118496.63094838466,8.12867508781801,4877.205052690806,4.115901873037423,Moyen,0.06599523966362783,38
Tencin,38,84,Auvergne-Rhône-Alpes,3335.1612407577068,166758.06203788533,12.1399992484486,7283.99954906916,4.368004437119404,Moyen,0.039290494118302786,30
Tende,06,93,Provence-Alpes-Côte d’Azur,1845.752168616066,92287.6084308033,9.46319593520238,5677.917561121429,6.152415971835154,Bon,0.14666449123758624,44
Tergnier,02,32,Hauts-de-France,2200.2805384686008,110014.02692343004,9.30997784460143,5585.986706760858,5.077522260546571,Bon,0.3346122073559209,145
Ternay,69,84,Auvergne-Rhône-Alpes,4587.286126061293,229364.30630306463,12.2679356798644,7360.7614079186405,3.2092009112318847,Moyen,0.06296273528044813,90
Terranjou,49,52,Pays de la Loire,1913.765994580398,95688.2997290199,11.106047167353,6663.6283004117995,6.963890380832931,Bon,0.23652467231417534,65
Terres De Druance,14,28,Normandie,1320.57179718657,66028.5898593285,7.20798418680681,4324.790512084086,6.549875624025736,Bon,0.18847538183326365,38
Terres-De-Caux,76,28,Normandie,2525.5376811339215,126276.88405669607,8.9033785585725,5342.0271351435,4.230407786071934,Moyen,0.15912997168048307,95
Terres-De-Haute-Charente,16,75,Nouvelle-Aquitaine,1094.9385113214976,54746.925566074875,6.78588668116256,4071.532008697536,7.437005761690753,Excellent,0.46186738941588107,68
Terval,85,52,Pays de la Loire,2010.8192116512907,100540.96058256454,8.43914722380612,5063.488334283672,5.036244238113798,Bon,0.08265092102500583,33
Teyran,34,76,Occitanie,4392.938124137188,219646.90620685942,14.5390648073602,8723.43888441612,3.9715737567459954,Moyen,0.04249182694867213,47
Thaon-Les-Vosges,88,44,Grand Est,2144.183507952601,107209.17539763004,10.8351832402889,6501.10994417334,6.063949209628054,Bon,0.3082620780348196,109
Theillay,41,24,Centre-Val de Loire,2736.833977351983,136841.69886759913,7.84357661954096,4706.145971724576,3.4391168851813196,Moyen,0.03769812396704635,30
Theix-Noyalo,56,53,Bretagne,3228.4179949198146,161420.89974599073,11.2141673941696,6728.500436501759,4.168295708355991,Moyen,0.14718840977231804,114
Thiais,94,11,Île-de-France,4286.803214205575,214340.16071027878,16.9668520800909,10180.111248054538,4.749511810721688,Moyen,0.3789147665757353,342
Thiant,59,32,Hauts-de-France,1830.7136308507431,91535.68154253716,9.24248162391967,5545.4889743518015,6.058281187074333,Bon,0.1257513361070254,38
Thiberville,27,28,Normandie,1987.8433679919485,99392.16839959743,8.08916573190489,4853.499439142934,4.883180956098943,Moyen,0.07369565985017873,30
Thiembronne,62,32,Hauts-de-France,2275.1337063950277,113756.68531975138,9.13775784934742,5482.654709608452,4.819632968557064,Moyen,0.06355186451253217,30
Thiers,63,84,Auvergne-Rhône-Alpes,2236.8747240106227,111843.73620053113,7.5584120835256,4535.04725011536,4.054806647360394,Moyen,0.5093716942115439,281
Thil,54,44,Grand Est,2992.1961055526463,149609.80527763232,12.8474386870567,7708.463212234019,5.152378347080495,Bon,0.074043365176943,43
Thise,25,27,Bourgogne-Franche-Comté,2800.908860646047,140045.44303230234,7.72654693427844,4635.928160567064,3.3103027561544853,Moyen,0.07563951093539702,64
Thiviers,24,75,Nouvelle-Aquitaine,1642.8688948141119,82143.4447407056,7.74930485863731,4649.582915182386,5.660321319442206,Bon,0.2101686881867968,61
Thoiry,01,84,Auvergne-Rhône-Alpes,5392.081605279672,269604.0802639836,22.1711253243732,13302.67519462392,4.934152028262543,Moyen,0.08235663238271707,90
Thomery,77,11,Île-de-France,4127.972762601294,206398.63813006468,13.9923962461755,8395.4377477053,4.067583887067515,Moyen,0.05715150729367895,58
Thorigny-Sur-Oreuse,89,27,Bourgogne-Franche-Comté,1384.844281696207,69242.21408481034,7.92813396021352,4756.880376128112,6.869913735429828,Bon,0.2281960766323159,46
Thouars,79,75,Nouvelle-Aquitaine,2013.7538400972062,100687.6920048603,7.33847725701111,4403.086354206666,4.373013490064033,Moyen,0.7079328016040229,326
Thourotte,60,32,Hauts-de-France,2105.718387152019,105285.91935760096,10.407603448875,6244.562069325,5.9310514714845235,Bon,0.18026498533282065,64
Thue Et Mue,14,28,Normandie,2876.148244253074,143807.4122126537,10.5775840991405,6346.5504594843,4.413229027513133,Moyen,0.13196040820374824,86
Thuir,66,76,Occitanie,2714.8223892834585,135741.11946417292,11.7807749868412,7068.46499210472,5.207313023501584,Bon,0.2819613605208147,147
Thumeries,59,32,Hauts-de-France,2499.05646500422,124952.823250211,10.2923402332499,6175.40413994994,4.942188563105965,Moyen,0.14238877013250223,72
Thurins,69,84,Auvergne-Rhône-Alpes,4224.361180726377,211218.05903631885,12.582249421741,7549.349653044601,3.5741970584752383,Moyen,0.029613210541131568,35
Thury-Harcourt-Le-Hom,14,28,Normandie,2277.0250341842157,113851.25170921079,11.5756486910316,6945.389214618959,6.100406548325251,Bon,0.17950054681073174,67
Thyez,74,84,Auvergne-Rhône-Alpes,3563.8533592529548,178192.66796264774,14.3467320462524,8608.03922775144,4.830748271615661,Moyen,0.12470458130235774,92
Tigery,91,11,Île-de-France,3523.9942321262943,176199.71160631473,15.1575647564115,9094.5388538469,5.1614947441951236,Bon,0.06005154111285614,41
Tignes,73,84,Auvergne-Rhône-Alpes,9666.101754952202,483305.0877476101,13.0107828718935,7806.469723136101,1.6152260592821999,Faible,0.025733725904759915,154
Tignieu-Jameyzieu,38,84,Auvergne-Rhône-Alpes,3157.015830012488,157850.79150062441,12.6861346373035,7611.6807823821,4.822073243992565,Moyen,0.1328851025196455,87
Tigy,45,24,Centre-Val de Loire,2148.3255618485814,107416.27809242907,8.97501400291625,5385.00840174975,5.013214474919791,Bon,0.1190107974142002,51
Tilly-Sur-Seulles,14,28,Normandie,2180.8621875557424,109043.10937778711,9.50131105912695,5700.78663547617,5.228011809279407,Bon,0.08869723086910729,37
Tinchebray-Bocage,61,28,Normandie,1455.1897726965708,72759.48863482854,6.25054328919197,3750.3259735151823,5.154414968936402,Bon,0.28690939169409985,81
Tinqueux,51,44,Grand Est,2452.4062467071412,122620.31233535706,12.2080773796082,7324.84642776492,5.973599551542515,Bon,0.25088859345184744,103
Tocane-Saint-Apre,24,75,Nouvelle-Aquitaine,2162.695190299973,108134.75951499866,8.79505484349561,5277.032906097366,4.880052380719841,Moyen,0.09928458976315117,44
Tomblaine,54,44,Grand Est,2382.095242836319,119104.76214181594,11.7553545689557,7053.2127413734215,5.921856199985761,Bon,0.31074829070093724,125
Tonneins,47,75,Nouvelle-Aquitaine,1735.5466997867588,86777.33498933795,7.92788738176338,4756.732429058028,5.481537811275804,Bon,0.6758960111860723,214
Tonnerre,89,27,Bourgogne-Franche-Comté,5523.33674809894,276166.83740494703,7.80947021978867,4685.682131873202,1.6966852993295949,Faible,0.026417895992412045,86
Torcy,77,11,Île-de-France,3570.3567182301185,178517.8359115059,16.1251065678189,9675.06394069134,5.419662349865938,Bon,0.3051101663766141,201
Torigny-Les-Villes,50,28,Normandie,1830.191626440881,91509.58132204405,7.63313161457934,4579.878968747604,5.004808133292531,Bon,0.27619272985394894,101
Torreilles,66,76,Occitanie,3360.524363034282,168026.2181517141,10.9321311747716,6559.27870486296,3.9037233456867195,Moyen,0.11964903722426318,103
Tosse,40,75,Nouvelle-Aquitaine,4646.001259121854,232300.06295609268,13.5965494914842,8157.929694890519,3.5118069238028835,Moyen,0.05442316616194786,72
Toucy,89,27,Bourgogne-Franche-Comté,1857.3012959029008,92865.06479514504,8.59878982797828,5159.273896786968,5.555667147993735,Bon,0.14956289429855066,50
Toufflers,59,32,Hauts-de-France,2571.7464221842565,128587.32110921282,11.0651209939179,6639.072596350739,5.163084928654816,Bon,0.12447232853724322,62
Toul,54,44,Grand Est,2909.411560415823,145470.57802079114,11.0135721482419,6608.143288945141,4.542597808335293,Moyen,0.30133975850546474,193
Toulaud,07,84,Auvergne-Rhône-Alpes,2631.221957263494,131561.0978631747,9.64749776332224,5788.498657993345,4.399855847975258,Moyen,0.050165161884151724,30
Toulenne,33,75,Nouvelle-Aquitaine,2071.329811881925,103566.49059409623,11.7800573575831,7068.03441454986,6.824634468161434,Bon,0.11531828732220574,35
Toulon,83,93,Provence-Alpes-Côte d’Azur,3793.890832258399,189694.54161291994,16.4783089162463,9886.98534974778,5.2120557954285305,Bon,4.871502810107947,3546
Toulouges,66,76,Occitanie,2991.948234322757,149597.41171613784,10.5766688577475,6346.0013146485,4.242052881696965,Moyen,0.1304397117032542,92
Toulouse,31,76,Occitanie,3913.171250417178,195658.5625208589,12.8635347853876,7718.120871232561,3.9446885287270486,Moyen,8.91220676293118,8841
Touques,14,28,Normandie,4037.0254533412717,201851.27266706357,11.7545618747974,7052.73712487844,3.4940265828847794,Moyen,0.07356710106927827,85
Touquin,77,11,Île-de-France,2911.6360049216387,145581.80024608193,11.8893227148452,7133.59362890712,4.900058672752337,Moyen,0.05048768456430954,30
Tourbes,34,76,Occitanie,2761.133425194472,138056.6712597236,9.78285214635655,5869.7112878139305,4.251667981166477,Moyen,0.05389394731272208,35
Tourcoing,59,32,Hauts-de-France,2679.1206428840464,133956.03214420233,10.1186200287921,6071.172017275259,4.532212488004799,Moyen,2.4884600055480237,1471
Tournan-En-Brie,77,11,Île-de-France,3901.2312180850995,195061.56090425496,14.4117721171426,8647.06327028556,4.4329919386474765,Moyen,0.11703950475019757,103
Tournefeuille,31,76,Occitanie,3502.673643990306,175133.68219951532,12.2351824202009,7341.10945212054,4.19171764101746,Moyen,0.4116714872891529,344
Tourneville-Sur-Mer,50,28,Normandie,2647.1239103757034,132356.19551878516,8.80145943249731,5280.875659498386,3.98989683769573,Moyen,0.06481206389638416,43
Tournus,71,27,Bourgogne-Franche-Comté,2187.6212727949337,109381.06363974669,9.04064308466743,5424.385850800458,4.959163561131576,Moyen,0.26749662178311634,118
Tourouvre Au Perche,61,28,Normandie,1728.5477156732186,86427.38578366092,6.84363016811406,4106.178100868436,4.751015044174467,Moyen,0.1291822638458274,47
Tourrette-Levens,06,93,Provence-Alpes-Côte d’Azur,4578.664074181943,228933.20370909714,18.7030322947699,11221.81937686194,4.901787593520676,Moyen,0.06423429429331695,60
Tourrettes,83,93,Provence-Alpes-Côte d’Azur,4592.125439132592,229606.2719566296,14.2228043812212,8533.68262873272,3.716659199250729,Moyen,0.0946945226292586,117
Tourrettes-Sur-Loup,06,93,Provence-Alpes-Côte d’Azur,6730.018447256446,336500.9223628223,21.5851524470634,12951.09146823804,3.848753631133856,Moyen,0.06862543384622376,120
Tours,37,24,Centre-Val de Loire,3571.685371529399,178584.26857646997,12.8317193969438,7699.03163816628,4.311147728485136,Moyen,3.0031020184395683,2488
Tourves,83,93,Provence-Alpes-Côte d’Azur,3716.2156979354077,185810.78489677038,11.4004134808577,6840.248088514621,3.6812976665024104,Moyen,0.09311676414355463,94
Toussieu,69,84,Auvergne-Rhône-Alpes,3309.978955055652,165498.9477527826,12.9713215795405,7782.7929477243,4.702623825349031,Moyen,0.04972594573020441,35
Touvois,44,52,Pays de la Loire,1940.6475868073564,97032.37934036783,8.95695744697709,5374.174468186254,5.538537243670852,Bon,0.11986646406876308,42
Touvre,16,75,Nouvelle-Aquitaine,2265.390326193992,113269.51630969961,8.39113125063948,5034.678750383688,4.444866469296076,Moyen,0.06474848585285686,33
Trans-En-Provence,83,93,Provence-Alpes-Côte d’Azur,3910.7123713170486,195535.61856585243,14.9984982260575,8999.0989356345,4.6022811606591185,Moyen,0.1824101371234112,155
Trappes,78,11,Île-de-France,3083.178078971149,154158.90394855745,17.4253038488706,10455.18230932236,6.782081372874339,Bon,0.3453536410380126,157
Treffendel,35,53,Bretagne,9500.735783898392,475036.7891949196,8.42975107648074,5057.850645888444,1.0647281980960595,Faible,0.006948214305026049,62
Treffiagat,29,53,Bretagne,2758.1484378449636,137907.42189224818,10.6983679935392,6419.02079612352,4.654586901884746,Moyen,0.07931610256607949,47
Treis-Sants-En-Ouche,27,28,Normandie,2541.711988292946,127085.5994146473,8.64499740179055,5186.998441074329,4.08149976469836,Moyen,0.05138583485144039,32
Treize-Septiers,85,52,Pays de la Loire,1978.7743506102524,98938.71753051263,10.1976084579635,6118.5650747781,6.184196872059858,Bon,0.10938432189367271,35
Tremblay-En-France,93,11,Île-de-France,4052.9971974821165,202649.85987410584,16.6389193255871,9983.35159535226,4.926404391078442,Moyen,0.3962518978521101,326
Tremblay-Les-Villages,28,24,Centre-Val de Loire,1824.6617432101414,91233.08716050707,10.7477019075188,6448.62114451128,7.068292157171194,Excellent,0.15107643658089737,39
Tresserve,73,84,Auvergne-Rhône-Alpes,5412.911051628934,270645.5525814467,14.9710141535497,8982.60849212982,3.318956622953056,Moyen,0.022686756511971103,37
Tresses,33,75,Nouvelle-Aquitaine,3601.135489771228,180056.7744885614,11.1198278091001,6671.89668546006,3.7054405225302482,Moyen,0.04939029525177655,48
Trets,13,93,Provence-Alpes-Côte d’Azur,4454.995429503274,222749.7714751637,13.8330193700019,8299.81162200114,3.726069646238249,Moyen,0.16142136464641993,193
Trignac,44,52,Pays de la Loire,3608.05001144055,180402.5005720275,11.5375797373736,6922.547842424159,3.8372793173453066,Moyen,0.1542122474053288,145
Trilport,77,11,Île-de-France,3073.3456831842,153667.28415921,13.3137703330976,7988.26219985856,5.198414381803068,Bon,0.13362464834640883,79
Troarn,14,28,Normandie,2699.017025455783,134950.85127278915,10.4713051947133,6282.78311682798,4.655608362282936,Moyen,0.06554724038351566,38
Trouillas,66,76,Occitanie,2311.011168388036,115550.5584194018,10.312777029661,6187.666217796599,5.354942721555592,Bon,0.11817427909265703,51
Trouville-Sur-Mer,14,28,Normandie,6364.168164798886,318208.4082399443,12.5835310996436,7550.118659786161,2.3726961526714314,Faible,0.11259197110317339,302
Trouy,18,24,Centre-Val de Loire,1819.127203831144,90956.3601915572,9.59814405922549,5758.886435535294,6.331482947873994,Bon,0.19490832984863388,56
Troyes,10,44,Grand Est,2848.839344900713,142441.96724503566,10.4057098467739,6243.425908064341,4.3831365354032865,Moyen,1.8616687590092296,1210
Truyes,37,24,Centre-Val de Loire,2416.403787640294,120820.1893820147,9.40295770188911,5641.774621133466,4.6695628023682785,Moyen,0.07923016669497084,41
Tucquegnieux,54,44,Grand Est,1723.3320361649141,86166.6018082457,9.43458683277581,5660.752099665486,6.5695431650686045,Bon,0.2134785459350889,56
Tulle,19,75,Nouvelle-Aquitaine,2218.290156536665,110914.50782683326,8.2930938991107,4975.85633946642,4.4862087358626175,Moyen,0.6046893406032889,299
Tullins,38,84,Auvergne-Rhône-Alpes,2323.068641763319,116153.43208816597,12.4605804285315,7476.3482571189,6.436614160005187,Bon,0.29092747181484346,105
Uchaud,30,76,Occitanie,2695.743025149535,134787.15125747674,11.4283846118747,6857.030767124819,5.087302983372798,Bon,0.13210131882520296,70
Uchaux,84,93,Provence-Alpes-Côte d’Azur,3314.941373267751,165747.06866338753,10.7364146613595,6441.8487968157,3.8865536801126326,Moyen,0.05744932078173948,49
Ugine,73,84,Auvergne-Rhône-Alpes,3565.9087761853602,178295.438809268,13.0107828718935,7806.469723136101,4.37839003357068,Moyen,0.09331636433709894,76
Unieux,42,84,Auvergne-Rhône-Alpes,2067.848087733867,103392.40438669335,8.68905590614795,5213.4335436887695,5.042375766976303,Bon,0.21702340995111244,89
Unverre,28,24,Centre-Val de Loire,1548.6789190114398,77433.94595057199,6.67967635499287,4007.8058129957217,5.175773704666948,Bon,0.11697200590744598,35
Urcuit,64,75,Nouvelle-Aquitaine,4258.196058526986,212909.8029263493,12.4360912378526,7461.65474271156,3.504608355347888,Moyen,0.03374408801152499,41
Urrugne,64,75,Nouvelle-Aquitaine,4903.295200166148,245164.7600083074,14.1600116640873,8496.00699845238,3.465427493806407,Moyen,0.10671997711804831,151
Urt,64,75,Nouvelle-Aquitaine,4783.659385274737,239182.96926373686,9.42803877837521,5656.8232670251255,2.365061059505281,Faible,0.01829295360599125,37
Ussac,19,75,Nouvelle-Aquitaine,2238.5886023314897,111929.43011657448,10.1868601038307,6112.11606229842,5.460687199008028,Bon,0.1634360337368324,67
Ussel,19,75,Nouvelle-Aquitaine,1712.9062819794794,85645.31409897398,7.51010314882478,4506.061889294868,5.261305813050723,Bon,0.49759379755980604,162
Usson-En-Forez,42,84,Auvergne-Rhône-Alpes,1379.6744381828016,68983.72190914008,6.71163556702559,4026.981340215354,5.837582010317415,Bon,0.13116503235226473,31
Ustaritz,64,75,Nouvelle-Aquitaine,4468.900914250163,223445.04571250814,15.8659332423627,9519.55994541762,4.260358476538255,Moyen,0.10486682103978605,110
Ustou,09,76,Occitanie,2006.590697561485,100329.53487807425,7.74411029759047,4646.466178554282,4.631204743648929,Moyen,0.11539983588274914,50
Uvernet-Fours,04,93,Provence-Alpes-Côte d’Azur,3213.3561558685487,160667.80779342743,9.89717733005462,5938.3063980327715,3.6960150758188752,Moyen,0.1506767228550184,131
Uxegney,88,44,Grand Est,2113.7731376479037,105688.65688239518,7.81730252083627,4690.381512501762,4.43792328416187,Moyen,0.07768249041933889,37
Uzel,22,53,Bretagne,2546.7950294969905,127339.75147484953,7.8580580071975,4714.8348043185,3.7025632213910136,Moyen,0.047975822510551915,33
Uzerche,19,75,Nouvelle-Aquitaine,1798.7759087068548,89938.79543534273,6.54089583477368,3924.537500864208,4.363564668470093,Moyen,0.1309960239943295,54
Vaas,72,52,Pays de la Loire,3129.9744399177193,156498.72199588598,7.37603361137525,4425.62016682515,2.827895404118054,Faible,0.05782325362002419,64
Vagney,88,44,Grand Est,1852.6549303856868,92632.74651928434,8.48129343215571,5088.776059293426,5.493495821409162,Bon,0.17791211081921843,60
Vailly-Sur-Aisne,02,32,Hauts-de-France,1756.7420726979733,87837.10363489867,7.95157341326441,4770.9440479586465,5.431581701269915,Bon,0.11439842312101227,37
Vair-Sur-Loire,44,52,Pays de la Loire,2046.3503448279052,102317.51724139527,9.36362762721278,5618.176576327668,5.490923478012898,Bon,0.1448969227396067,54
Vaison-La-Romaine,84,93,Provence-Alpes-Côte d’Azur,5034.0186445826575,251700.9322291329,10.4055173450727,6243.31040704362,2.480447867932447,Faible,0.05863571772854098,119
Val D'Anast,35,53,Bretagne,2210.6327592582993,110531.63796291496,7.78941784663401,4673.650707980406,4.22833750961737,Moyen,0.16066908866718663,84
Val D'Arry,14,28,Normandie,2831.8907309756014,141594.53654878007,9.50131105912695,5700.78663547617,4.026134605491801,Moyen,0.044073089192692136,31
Val D'Erdre-Auxence,49,52,Pays de la Loire,1769.8058676702756,88490.29338351378,8.34918568678754,5009.511412072523,5.6610857762234765,Bon,0.23670412393422147,74
Val D'Oingt,69,84,Auvergne-Rhône-Alpes,4209.124507028786,210456.2253514393,13.7581740926846,8254.90445561076,3.922385494573019,Moyen,0.06802700671497912,73
Val D'Oust,56,53,Bretagne,1734.9433306997737,86747.16653498869,8.69517272448856,5217.103634693136,6.014148753306961,Bon,0.20452240149076875,59
Val De Briey,54,44,Grand Est,2037.6590992314061,101882.9549615703,10.1619140931327,6097.148455879619,5.984463699722324,Bon,0.5374583302291697,183
Val De Louyre Et Caudeau,24,75,Nouvelle-Aquitaine,1851.025465851173,92551.27329255865,9.03538315538031,5421.2298932281865,5.857542203759251,Bon,0.12657939745989885,40
Val En Vignes,79,75,Nouvelle-Aquitaine,1498.1838056094896,74909.19028047448,6.87178435502439,4123.070613014634,5.504091817809085,Bon,0.13960602717345272,38
Val-Au-Perche,61,28,Normandie,1914.5987026795913,95729.93513397957,7.21532796859924,4329.196781159544,4.522302010442798,Moyen,0.1133764982695599,48
Val-Couesnon,35,53,Bretagne,1656.2659093553964,82813.29546776981,7.57437861963168,4544.627171779008,5.487798965261243,Bon,0.2617551419773933,79
Val-D'Oire-Et-Gartempe,87,75,Nouvelle-Aquitaine,1076.1866772713022,53809.33386356511,6.14329264341207,3685.9755860472424,6.850067305038795,Bon,0.35644723836835573,56
